Date,Close
1990-08-30,0.69005
1990-08-31,0.69595
1990-09-03,0.69875
1990-09-04,0.696299999999999
1990-09-05,0.69485
1990-09-06,0.6955
1990-09-07,0.69825
1990-09-10,0.704499999999999
1990-09-11,0.70175
1990-09-12,0.70235
1990-09-13,0.69865
1990-09-14,0.6956
1990-09-17,0.69725
1990-09-18,0.69895
1990-09-19,0.701149999999999
1990-09-20,0.7
1990-09-21,0.712399999999999
1990-09-24,0.71055
1990-09-25,0.710499999999999
1990-09-26,0.7034
1990-09-27,0.699249999999999
1990-09-28,0.701449999999999
1990-10-01,0.705349999999999
1990-10-02,0.70245
1990-10-03,0.70435
1990-10-04,0.702
1990-10-05,0.68275
1990-10-08,0.68285
1990-10-09,0.6895
1990-10-10,0.68985
1990-10-11,0.688299999999999
1990-10-12,0.69275
1990-10-15,0.6984
1990-10-16,0.69645
1990-10-17,0.69695
1990-10-18,0.698
1990-10-19,0.7024
1990-10-22,0.7018
1990-10-23,0.70225
1990-10-24,0.702
1990-10-25,0.7017
1990-10-26,0.698
1990-10-29,0.70085
1990-10-30,0.6975
1990-10-31,0.70405
1990-11-01,0.70625
1990-11-02,0.70265
1990-11-05,0.70395
1990-11-06,0.70815
1990-11-07,0.7072
1990-11-08,0.706499999999999
1990-11-09,0.7055
1990-11-12,0.70745
1990-11-13,0.709349999999999
1990-11-14,0.7097
1990-11-15,0.711449999999999
1990-11-16,0.711349999999999
1990-11-19,0.70835
1990-11-20,0.71055
1990-11-21,0.70705
1990-11-22,0.708299999999999
1990-11-23,0.70595
1990-11-26,0.7025
1990-11-27,0.7035
1990-11-28,0.706299999999999
1990-11-29,0.714
1990-11-30,0.7054
1990-12-03,0.70965
1990-12-04,0.70935
1990-12-05,0.711
1990-12-06,0.7114
1990-12-07,0.711349999999999
1990-12-10,0.7173
1990-12-11,0.71625
1990-12-12,0.71115
1990-12-13,0.71295
1990-12-14,0.71435
1990-12-17,0.7135
1990-12-18,0.7094
1990-12-19,0.716499999999999
1990-12-20,0.720399999999999
1990-12-21,0.71075
1990-12-24,0.71425
1990-12-25,0.71195
1990-12-26,0.70865
1990-12-27,0.70945
1990-12-28,0.70425
1990-12-31,0.707
1991-01-02,0.708299999999999
1991-01-03,0.7078
1991-01-04,0.70675
1991-01-07,0.7075
1991-01-08,0.7079
1991-01-09,0.71795
1991-01-10,0.70735
1991-01-11,0.70575
1991-01-14,0.70495
1991-01-15,0.7007
1991-01-16,0.7016
1991-01-17,0.7047
1991-01-18,0.7045
1991-01-21,0.7065
1991-01-22,0.70895
1991-01-23,0.70635
1991-01-24,0.70845
1991-01-25,0.7069
1991-01-28,0.70435
1991-01-29,0.70835
1991-01-30,0.705
1991-01-31,0.70865
1991-02-01,0.7089
1991-02-04,0.707549999999999
1991-02-05,0.70675
1991-02-06,0.70655
1991-02-07,0.71265
1991-02-08,0.70835
1991-02-11,0.710199999999999
1991-02-12,0.7098
1991-02-13,0.7106
1991-02-14,0.7066
1991-02-15,0.70745
1991-02-18,0.70665
1991-02-19,0.70845
1991-02-20,0.7058
1991-02-21,0.706299999999999
1991-02-22,0.70435
1991-02-25,0.7025
1991-02-26,0.70295
1991-02-27,0.70465
1991-02-28,0.7038
1991-03-01,0.7049
1991-03-04,0.70455
1991-03-05,0.70695
1991-03-06,0.70435
1991-03-07,0.7029
1991-03-08,0.705149999999999
1991-03-11,0.7039
1991-03-12,0.701449999999999
1991-03-13,0.69935
1991-03-14,0.7026
1991-03-15,0.7051
1991-03-18,0.70505
1991-03-19,0.6969
1991-03-20,0.6972
1991-03-21,0.6975
1991-03-22,0.70185
1991-03-25,0.7047
1991-03-26,0.6931
1991-03-27,0.6939
1991-03-28,0.69235
1991-03-29,0.6936
1991-04-01,0.68545
1991-04-02,0.6891
1991-04-03,0.6945
1991-04-04,0.69065
1991-04-05,0.6958
1991-04-08,0.6916
1991-04-09,0.68825
1991-04-10,0.6917
1991-04-11,0.6907
1991-04-12,0.690199999999999
1991-04-15,0.6885
1991-04-16,0.69155
1991-04-17,0.69205
1991-04-18,0.698099999999999
1991-04-19,0.6912
1991-04-22,0.68995
1991-04-23,0.6916
1991-04-24,0.6923
1991-04-25,0.696099999999999
1991-04-26,0.69575
1991-04-29,0.693249999999999
1991-04-30,0.6912
1991-05-01,0.6995
1991-05-02,0.69275
1991-05-03,0.69365
1991-05-06,0.694199999999999
1991-05-07,0.69365
1991-05-08,0.698099999999999
1991-05-09,0.6977
1991-05-10,0.6928
1991-05-13,0.6928
1991-05-14,0.69545
1991-05-15,0.69665
1991-05-16,0.694
1991-05-17,0.696099999999999
1991-05-20,0.6931
1991-05-21,0.690099999999999
1991-05-22,0.69085
1991-05-23,0.69095
1991-05-24,0.6945
1991-05-27,0.694099999999999
1991-05-28,0.69275
1991-05-29,0.693349999999999
1991-05-30,0.697149999999999
1991-05-31,0.69545
1991-06-03,0.6937
1991-06-04,0.694099999999999
1991-06-05,0.69555
1991-06-06,0.696399999999999
1991-06-07,0.695349999999999
1991-06-10,0.6968
1991-06-11,0.6991
1991-06-12,0.6992
1991-06-13,0.70025
1991-06-14,0.70015
1991-06-17,0.7032
1991-06-18,0.70305
1991-06-19,0.70095
1991-06-20,0.701249999999999
1991-06-21,0.7008
1991-06-24,0.70005
1991-06-25,0.7014
1991-06-26,0.70105
1991-06-27,0.70035
1991-06-28,0.70025
1991-07-01,0.6993
1991-07-02,0.699249999999999
1991-07-03,0.69995
1991-07-04,0.69885
1991-07-05,0.697249999999999
1991-07-08,0.6955
1991-07-09,0.69685
1991-07-10,0.69905
1991-07-11,0.698199999999999
1991-07-12,0.69645
1991-07-15,0.6946
1991-07-16,0.6946
1991-07-17,0.69575
1991-07-18,0.6957
1991-07-19,0.69435
1991-07-22,0.695149999999999
1991-07-23,0.6959
1991-07-24,0.699249999999999
1991-07-25,0.698099999999999
1991-07-26,0.69985
1991-07-29,0.69805
1991-07-30,0.6974
1991-07-31,0.69875
1991-08-01,0.69795
1991-08-02,0.6979
1991-08-05,0.69895
1991-08-06,0.69955
1991-08-07,0.70055
1991-08-08,0.70035
1991-08-09,0.69985
1991-08-12,0.6997
1991-08-13,0.699249999999999
1991-08-14,0.70025
1991-08-15,0.7015
1991-08-16,0.7013
1991-08-19,0.69405
1991-08-20,0.6954
1991-08-21,0.70275
1991-08-22,0.70045
1991-08-23,0.6993
1991-08-26,0.6993
1991-08-27,0.6988
1991-08-28,0.69875
1991-08-29,0.6992
1991-08-30,0.699249999999999
1991-09-02,0.69885
1991-09-03,0.698099999999999
1991-09-04,0.69795
1991-09-05,0.6977
1991-09-06,0.69675
1991-09-09,0.6986
1991-09-10,0.70025
1991-09-11,0.700399999999999
1991-09-12,0.70215
1991-09-13,0.70175
1991-09-16,0.7034
1991-09-17,0.70275
1991-09-18,0.70365
1991-09-19,0.7021
1991-09-20,0.70185
1991-09-23,0.7016
1991-09-24,0.70235
1991-09-25,0.70225
1991-09-26,0.70195
1991-09-27,0.703149999999999
1991-09-30,0.70205
1991-10-01,0.703
1991-10-02,0.70195
1991-10-03,0.7027
1991-10-04,0.70275
1991-10-07,0.70285
1991-10-08,0.70565
1991-10-09,0.7054
1991-10-10,0.70445
1991-10-11,0.70365
1991-10-14,0.7036
1991-10-15,0.7035
1991-10-16,0.7036
1991-10-17,0.70275
1991-10-18,0.703
1991-10-21,0.70415
1991-10-22,0.705149999999999
1991-10-23,0.70425
1991-10-24,0.7045
1991-10-25,0.7035
1991-10-28,0.704299999999999
1991-10-29,0.7031
1991-10-30,0.70275
1991-10-31,0.704
1991-11-01,0.70375
1991-11-04,0.70365
1991-11-05,0.7041
1991-11-06,0.70385
1991-11-07,0.703249999999999
1991-11-08,0.703149999999999
1991-11-11,0.70395
1991-11-12,0.70405
1991-11-13,0.7044
1991-11-14,0.70585
1991-11-15,0.70565
1991-11-18,0.7079
1991-11-19,0.7095
1991-11-20,0.70915
1991-11-21,0.71185
1991-11-22,0.71465
1991-11-25,0.7133
1991-11-26,0.711349999999999
1991-11-27,0.71375
1991-11-28,0.7113
1991-11-29,0.70985
1991-12-02,0.71155
1991-12-03,0.7129
1991-12-04,0.71295
1991-12-05,0.71175
1991-12-06,0.71305
1991-12-09,0.7139
1991-12-10,0.71235
1991-12-11,0.71375
1991-12-12,0.7113
1991-12-13,0.7067
1991-12-16,0.70885
1991-12-17,0.70965
1991-12-18,0.70825
1991-12-19,0.71115
1991-12-20,0.7113
1991-12-23,0.71175
1991-12-24,0.712399999999999
1991-12-25,0.70905
1991-12-26,0.7148
1991-12-27,0.71205
1991-12-30,0.715549999999999
1991-12-31,0.7159
1992-01-01,0.7155
1992-01-02,0.71215
1992-01-03,0.71315
1992-01-06,0.71375
1992-01-07,0.7161
1992-01-08,0.718299999999999
1992-01-09,0.71835
1992-01-10,0.71815
1992-01-13,0.7178
1992-01-14,0.717349999999999
1992-01-15,0.7159
1992-01-16,0.7152
1992-01-17,0.7135
1992-01-20,0.71415
1992-01-21,0.71255
1992-01-22,0.71115
1992-01-23,0.711449999999999
1992-01-24,0.7123
1992-01-27,0.711349999999999
1992-01-28,0.7123
1992-01-29,0.7089
1992-01-30,0.70955
1992-01-31,0.71045
1992-02-03,0.7108
1992-02-04,0.71115
1992-02-05,0.711
1992-02-06,0.71115
1992-02-07,0.71225
1992-02-10,0.71185
1992-02-11,0.7117
1992-02-12,0.71115
1992-02-13,0.71065
1992-02-14,0.71005
1992-02-17,0.71205
1992-02-18,0.7092
1992-02-19,0.7091
1992-02-20,0.710299999999999
1992-02-21,0.7097
1992-02-24,0.7092
1992-02-25,0.7094
1992-02-26,0.7089
1992-02-27,0.70995
1992-02-28,0.7105
1992-03-02,0.71035
1992-03-03,0.7108
1992-03-04,0.711449999999999
1992-03-05,0.712599999999999
1992-03-06,0.7138
1992-03-09,0.713649999999999
1992-03-10,0.7132
1992-03-11,0.7129
1992-03-12,0.7149
1992-03-13,0.7171
1992-03-16,0.714299999999999
1992-03-17,0.7155
1992-03-18,0.7154
1992-03-19,0.71425
1992-03-20,0.71425
1992-03-23,0.713649999999999
1992-03-24,0.71495
1992-03-25,0.7149
1992-03-26,0.7141
1992-03-27,0.71435
1992-03-30,0.71505
1992-03-31,0.7159
1992-04-01,0.716399999999999
1992-04-02,0.71815
1992-04-03,0.71985
1992-04-06,0.71925
1992-04-07,0.71975
1992-04-08,0.7177
1992-04-09,0.716499999999999
1992-04-10,0.7087
1992-04-13,0.70355
1992-04-14,0.7029
1992-04-15,0.702299999999999
1992-04-16,0.704
1992-04-17,0.70435
1992-04-20,0.7039
1992-04-21,0.7021
1992-04-22,0.7009
1992-04-23,0.70005
1992-04-24,0.700399999999999
1992-04-27,0.6986
1992-04-28,0.69905
1992-04-29,0.6989
1992-04-30,0.69995
1992-05-01,0.700299999999999
1992-05-04,0.701
1992-05-05,0.7018
1992-05-06,0.7018
1992-05-07,0.6988
1992-05-08,0.69755
1992-05-11,0.69795
1992-05-12,0.69865
1992-05-13,0.6997
1992-05-14,0.69975
1992-05-15,0.70055
1992-05-18,0.7013
1992-05-19,0.70255
1992-05-20,0.701449999999999
1992-05-21,0.69945
1992-05-22,0.69985
1992-05-25,0.69985
1992-05-26,0.69875
1992-05-27,0.6996
1992-05-28,0.7008
1992-05-29,0.6994
1992-06-01,0.70085
1992-06-02,0.7018
1992-06-03,0.70305
1992-06-04,0.7039
1992-06-05,0.703449999999999
1992-06-08,0.70375
1992-06-09,0.70255
1992-06-10,0.7028
1992-06-11,0.70185
1992-06-12,0.7014
1992-06-15,0.70255
1992-06-16,0.70285
1992-06-17,0.70155
1992-06-18,0.7018
1992-06-19,0.701349999999999
1992-06-22,0.703249999999999
1992-06-23,0.70295
1992-06-24,0.70425
1992-06-25,0.7034
1992-06-26,0.70495
1992-06-29,0.7076
1992-06-30,0.70635
1992-07-01,0.706299999999999
1992-07-02,0.70575
1992-07-03,0.7068
1992-07-06,0.70865
1992-07-07,0.7107
1992-07-08,0.71215
1992-07-09,0.71195
1992-07-10,0.7117
1992-07-13,0.7168
1992-07-14,0.715449999999999
1992-07-15,0.715
1992-07-16,0.711449999999999
1992-07-17,0.7156
1992-07-20,0.715549999999999
1992-07-21,0.71805
1992-07-22,0.71895
1992-07-23,0.71865
1992-07-24,0.71565
1992-07-27,0.71735
1992-07-28,0.717449999999999
1992-07-29,0.71675
1992-07-30,0.7168
1992-07-31,0.71805
1992-08-03,0.71885
1992-08-04,0.71905
1992-08-05,0.7217
1992-08-06,0.72095
1992-08-07,0.72025
1992-08-10,0.72095
1992-08-11,0.72045
1992-08-12,0.72125
1992-08-13,0.72305
1992-08-14,0.72265
1992-08-17,0.72225
1992-08-18,0.72375
1992-08-19,0.7226
1992-08-20,0.72385
1992-08-21,0.7263
1992-08-24,0.723649999999999
1992-08-25,0.725549999999999
1992-08-26,0.7241
1992-08-27,0.72415
1992-08-28,0.723
1992-08-31,0.72485
1992-09-01,0.72605
1992-09-02,0.725449999999999
1992-09-03,0.72175
1992-09-04,0.7235
1992-09-07,0.72415
1992-09-08,0.7251
1992-09-09,0.72595
1992-09-10,0.727549999999999
1992-09-11,0.725649999999999
1992-09-14,0.7179
1992-09-15,0.724699999999999
1992-09-16,0.729
1992-09-17,0.743
1992-09-18,0.749549999999999
1992-09-21,0.7721
1992-09-22,0.7646
1992-09-23,0.76245
1992-09-24,0.766
1992-09-25,0.7723
1992-09-28,0.7819
1992-09-29,0.77715
1992-09-30,0.77675
1992-10-01,0.791199999999999
1992-10-02,0.797299999999999
1992-10-05,0.79645
1992-10-06,0.79665
1992-10-07,0.7854
1992-10-08,0.78265
1992-10-09,0.7761
1992-10-12,0.7775
1992-10-13,0.7763
1992-10-14,0.78425
1992-10-15,0.79325
1992-10-16,0.7988
1992-10-19,0.801099999999999
1992-10-20,0.79555
1992-10-21,0.80135
1992-10-22,0.8001
1992-10-23,0.79135
1992-10-26,0.80895
1992-10-27,0.8135
1992-10-28,0.8083
1992-10-29,0.8117
1992-10-30,0.817299999999999
1992-11-02,0.81795
1992-11-03,0.80895
1992-11-04,0.8102
1992-11-05,0.808
1992-11-06,0.804999999999999
1992-11-09,0.81345
1992-11-10,0.81275
1992-11-11,0.81175
1992-11-12,0.8126
1992-11-13,0.806449999999999
1992-11-16,0.81075
1992-11-17,0.8126
1992-11-18,0.8108
1992-11-19,0.8103
1992-11-20,0.8146
1992-11-23,0.806049999999999
1992-11-24,0.8056
1992-11-25,0.8088
1992-11-26,0.807199999999999
1992-11-27,0.80985
1992-11-30,0.8121
1992-12-01,0.80285
1992-12-02,0.8014
1992-12-03,0.79275
1992-12-04,0.7918
1992-12-07,0.7894
1992-12-08,0.78895
1992-12-09,0.796149999999999
1992-12-10,0.798
1992-12-11,0.798899999999999
1992-12-14,0.79765
1992-12-15,0.798149999999999
1992-12-16,0.798149999999999
1992-12-17,0.795199999999999
1992-12-18,0.79645
1992-12-21,0.79915
1992-12-22,0.8002
1992-12-23,0.8025
1992-12-24,0.8
1992-12-25,0.80315
1992-12-28,0.8044
1992-12-29,0.80155
1992-12-30,0.7988
1992-12-31,0.79755
1993-01-04,0.7939
1993-01-05,0.77665
1993-01-06,0.77755
1993-01-07,0.7825
1993-01-08,0.777749999999999
1993-01-11,0.7765
1993-01-12,0.7802
1993-01-13,0.78075
1993-01-14,0.7857
1993-01-15,0.78475
1993-01-18,0.784899999999999
1993-01-19,0.787949999999999
1993-01-20,0.79355
1993-01-21,0.7985
1993-01-22,0.804999999999999
1993-01-25,0.79895
1993-01-26,0.8077
1993-01-27,0.815299999999999
1993-01-28,0.812049999999999
1993-01-29,0.8147
1993-02-01,0.81755
1993-02-02,0.824249999999999
1993-02-03,0.823399999999999
1993-02-04,0.816149999999999
1993-02-05,0.81285
1993-02-08,0.8188
1993-02-09,0.82385
1993-02-10,0.8237
1993-02-11,0.82785
1993-02-12,0.8262
1993-02-15,0.826249999999999
1993-02-16,0.8236
1993-02-17,0.8262
1993-02-18,0.822149999999999
1993-02-19,0.8165
1993-02-22,0.81875
1993-02-23,0.8198
1993-02-24,0.8314
1993-02-25,0.82555
1993-02-26,0.8268
1993-03-01,0.8156
1993-03-02,0.8177
1993-03-03,0.81345
1993-03-04,0.81455
1993-03-05,0.8077
1993-03-08,0.81115
1993-03-09,0.80965
1993-03-10,0.813199999999999
1993-03-11,0.8162
1993-03-12,0.81325
1993-03-15,0.81255
1993-03-16,0.8047
1993-03-17,0.8035
1993-03-18,0.794999999999999
1993-03-19,0.7955
1993-03-22,0.79625
1993-03-23,0.80135
1993-03-24,0.801199999999999
1993-03-25,0.8009
1993-03-26,0.7986
1993-03-29,0.798899999999999
1993-03-30,0.8023
1993-03-31,0.7968
1993-04-01,0.79565
1993-04-02,0.79845
1993-04-05,0.8003
1993-04-06,0.7973
1993-04-07,0.7935
1993-04-08,0.79365
1993-04-09,0.7939
1993-04-12,0.79
1993-04-13,0.790249999999999
1993-04-14,0.7864
1993-04-15,0.788899999999999
1993-04-16,0.7903
1993-04-19,0.79055
1993-04-20,0.78845
1993-04-21,0.79155
1993-04-22,0.7845
1993-04-23,0.78285
1993-04-26,0.78435
1993-04-27,0.7824
1993-04-28,0.78715
1993-04-29,0.786999999999999
1993-04-30,0.7836
1993-05-03,0.79065
1993-05-04,0.79135
1993-05-05,0.7906
1993-05-06,0.78635
1993-05-07,0.7863
1993-05-10,0.79315
1993-05-11,0.78925
1993-05-12,0.7919
1993-05-13,0.79235
1993-05-14,0.79175
1993-05-17,0.7886
1993-05-18,0.784999999999999
1993-05-19,0.7813
1993-05-20,0.7779
1993-05-21,0.7819
1993-05-24,0.77855
1993-05-25,0.77925
1993-05-26,0.77725
1993-05-27,0.77945
1993-05-28,0.78755
1993-05-31,0.7838
1993-06-01,0.79125
1993-06-02,0.792149999999999
1993-06-03,0.7895
1993-06-04,0.795299999999999
1993-06-07,0.79055
1993-06-08,0.7915
1993-06-09,0.7896
1993-06-10,0.7845
1993-06-11,0.78915
1993-06-14,0.7865
1993-06-15,0.7836
1993-06-16,0.7842
1993-06-17,0.7796
1993-06-18,0.7786
1993-06-21,0.7799
1993-06-22,0.7816
1993-06-23,0.785849999999999
1993-06-24,0.7815
1993-06-25,0.7766
1993-06-28,0.771949999999999
1993-06-29,0.7671
1993-06-30,0.7702
1993-07-01,0.76285
1993-07-02,0.7655
1993-07-05,0.76435
1993-07-06,0.7642
1993-07-07,0.7678
1993-07-08,0.766699999999999
1993-07-09,0.76535
1993-07-12,0.7633
1993-07-13,0.758699999999999
1993-07-14,0.7564
1993-07-15,0.7596
1993-07-16,0.7615
1993-07-19,0.7605
1993-07-20,0.7576
1993-07-21,0.7564
1993-07-22,0.7535
1993-07-23,0.7499
1993-07-26,0.75
1993-07-27,0.7554
1993-07-28,0.7558
1993-07-29,0.75265
1993-07-30,0.73785
1993-08-02,0.7395
1993-08-03,0.7446
1993-08-04,0.7496
1993-08-05,0.7492
1993-08-06,0.7521
1993-08-09,0.75105
1993-08-10,0.7559
1993-08-11,0.75495
1993-08-12,0.758799999999999
1993-08-13,0.761
1993-08-16,0.756599999999999
1993-08-17,0.756599999999999
1993-08-18,0.7492
1993-08-19,0.75265
1993-08-20,0.75405
1993-08-23,0.7544
1993-08-24,0.760249999999999
1993-08-25,0.764799999999999
1993-08-26,0.75515
1993-08-27,0.75965
1993-08-30,0.7623
1993-08-31,0.76305
1993-09-01,0.7615
1993-09-02,0.7666
1993-09-03,0.76095
1993-09-06,0.76925
1993-09-07,0.76125
1993-09-08,0.75915
1993-09-09,0.76245
1993-09-10,0.7645
1993-09-13,0.76735
1993-09-14,0.7656
1993-09-15,0.768799999999999
1993-09-16,0.77345
1993-09-17,0.7686
1993-09-20,0.77155
1993-09-21,0.7767
1993-09-22,0.7691
1993-09-23,0.77085
1993-09-24,0.770899999999999
1993-09-27,0.7723
1993-09-28,0.7778
1993-09-29,0.7791
1993-09-30,0.776899999999999
1993-10-01,0.77245
1993-10-04,0.7721
1993-10-05,0.7695
1993-10-06,0.766
1993-10-07,0.765099999999999
1993-10-08,0.76715
1993-10-11,0.768799999999999
1993-10-12,0.7737
1993-10-13,0.775949999999999
1993-10-14,0.77285
1993-10-15,0.773849999999999
1993-10-18,0.777849999999999
1993-10-19,0.7764
1993-10-20,0.774799999999999
1993-10-21,0.77045
1993-10-22,0.77405
1993-10-25,0.7683
1993-10-26,0.77
1993-10-27,0.7686
1993-10-28,0.7666
1993-10-29,0.7663
1993-11-01,0.7616
1993-11-02,0.7663
1993-11-03,0.7632
1993-11-04,0.7646
1993-11-05,0.7636
1993-11-08,0.76735
1993-11-09,0.7696
1993-11-10,0.7665
1993-11-11,0.766
1993-11-12,0.761749999999999
1993-11-15,0.760699999999999
1993-11-16,0.761
1993-11-17,0.7625
1993-11-18,0.761
1993-11-19,0.7602
1993-11-22,0.762699999999999
1993-11-23,0.7583
1993-11-24,0.7574
1993-11-25,0.7554
1993-11-26,0.758599999999999
1993-11-29,0.755549999999998
1993-11-30,0.754
1993-12-01,0.75495
1993-12-02,0.7521
1993-12-03,0.75085
1993-12-06,0.7538
1993-12-07,0.757949999999999
1993-12-08,0.756899999999999
1993-12-09,0.757
1993-12-10,0.759649999999999
1993-12-13,0.75845
1993-12-14,0.7573
1993-12-15,0.7605
1993-12-16,0.75865
1993-12-17,0.7598
1993-12-20,0.7594
1993-12-21,0.761
1993-12-22,0.7578
1993-12-23,0.758999999999999
1993-12-24,0.7589
1993-12-27,0.7552
1993-12-28,0.75405
1993-12-29,0.7579
1993-12-30,0.7562
1993-12-31,0.753549999999999
1994-01-03,0.7534
1994-01-04,0.7524
1994-01-05,0.7502
1994-01-06,0.750899999999999
1994-01-07,0.7515
1994-01-10,0.74735
1994-01-11,0.7467
1994-01-12,0.743449999999999
1994-01-13,0.7413
1994-01-14,0.74235
1994-01-17,0.7412
1994-01-18,0.7432
1994-01-19,0.7443
1994-01-20,0.7453
1994-01-21,0.7431
1994-01-24,0.742899999999999
1994-01-25,0.7437
1994-01-26,0.7452
1994-01-27,0.744699999999999
1994-01-28,0.7459
1994-01-31,0.7443
1994-02-01,0.74825
1994-02-02,0.7492
1994-02-03,0.75045
1994-02-04,0.74955
1994-02-07,0.7464
1994-02-08,0.7522
1994-02-09,0.76
1994-02-10,0.7571
1994-02-11,0.7561
1994-02-14,0.756
1994-02-15,0.75935
1994-02-16,0.760699999999999
1994-02-17,0.76025
1994-02-18,0.76185
1994-02-21,0.75935
1994-02-22,0.7602
1994-02-23,0.7583
1994-02-24,0.75875
1994-02-25,0.7602
1994-02-28,0.76295
1994-03-01,0.75875
1994-03-02,0.7575
1994-03-03,0.7554
1994-03-04,0.756
1994-03-07,0.7564
1994-03-08,0.75835
1994-03-09,0.7583
1994-03-10,0.76335
1994-03-11,0.764699999999999
1994-03-14,0.764
1994-03-15,0.7641
1994-03-16,0.7651
1994-03-17,0.76505
1994-03-18,0.76325
1994-03-21,0.765749999999999
1994-03-22,0.766999999999999
1994-03-23,0.7654
1994-03-24,0.77115
1994-03-25,0.7703
1994-03-28,0.7706
1994-03-29,0.77475
1994-03-30,0.77755
1994-03-31,0.7761
1994-04-01,0.77145
1994-04-04,0.775949999999999
1994-04-05,0.76895
1994-04-06,0.76815
1994-04-07,0.765649999999999
1994-04-08,0.7657
1994-04-11,0.76875
1994-04-12,0.7642
1994-04-13,0.76705
1994-04-14,0.76615
1994-04-15,0.76745
1994-04-18,0.766
1994-04-19,0.76725
1994-04-20,0.7654
1994-04-21,0.767099999999999
